url_path,views_total,views_unique
/CBICA/NiChart_Project,11,5
/CBICA/NiChart_Project/blob/main/resources/dicts/muse/muse_dict.csv,8,1
/CBICA/NiChart_Project/blob/main/resources/dicts/muse/muse_mapping_derived.csv,6,1
/CBICA/NiChart_Project/attestations,1,1
/CBICA/NiChart_Project/blob/5b7c3712aade114388bd62e46b12d5345645c541/resources/prep/in/varlist_Diagnosis.csv,1,1
/CBICA/NiChart_Project/blob/672c55b9303d36a47fa07076ede64e0098dd76c8/test_data/dicoms/example-dicom-structural/dicoms/N2D_0031.dcm,1,1
/CBICA/NiChart_Project/blob/6b55cec0c3a9cfde5bfd5c7027e77d118c86f2ce/TestData/dicoms/example-dicom-structural/dicoms/N2D_0042.dcm,1,1
/CBICA/NiChart_Project/blob/6b55cec0c3a9cfde5bfd5c7027e77d118c86f2ce/TestData/dicoms/example-dicom-structural/dicoms/N2D_0099.dcm,1,1
/CBICA/NiChart_Project/blob/6b55cec0c3a9cfde5bfd5c7027e77d118c86f2ce/TestData/dicoms/example-dicom-structural/dicoms/N2D_0267.dcm,1,1
/CBICA/NiChart_Project/blob/main/resources/MUSE/list_MUSE_all.csv,1,1
