url_path,views_total,views_unique
/CBICA/NiChart_Project,24,11
/CBICA/NiChart_Project/pulls,10,3
/CBICA/NiChart_Project/compare/ag-dev...gurayerus:NiChart_Project:ge-dev,6,1
/CBICA/NiChart_Project/tree/ag-dev/resources/tools,6,1
/CBICA/NiChart_Project/tree/ag-dev,4,1
/CBICA/NiChart_Project/blob/ag-dev/resources/tools/spare_ad_harmonized.yaml,3,1
/CBICA/NiChart_Project/blob/ag-dev/resources/tools/spare_ad.yaml,3,1
/CBICA/NiChart_Project/compare/ag-dev,3,1
/CBICA/NiChart_Project/compare/ag-dev...ag-dev,3,1
/CBICA/NiChart_Project/pull/96,3,1
