url_path,views_total,views_unique
/CBICA/NiChart_Project,26,13
/CBICA/NiChart_Project/blob/main/INSTALLATION.md,12,6
/CBICA/NiChart_Project/issues,5,2
/CBICA/NiChart_Project/blob/main/README.rst,2,1
/CBICA/NiChart_Project/blob/main/resources/dicts/muse/muse_dict.csv,2,1
/CBICA/NiChart_Project/blob/main/LICENSE,1,1
/CBICA/NiChart_Project/blob/main/installers/install_nichart_docker_linux.sh,1,1
/CBICA/NiChart_Project/blob/main/requirements.txt,1,1
/CBICA/NiChart_Project/blob/main/setup.cfg,1,1
/CBICA/NiChart_Project/issues/2,1,1
