url_path,views_total,views_unique
/CBICA/NiChart_Project,40,14
/CBICA/NiChart_Project/tree/ag-dev,12,1
/CBICA/NiChart_Project/tree/main/src,11,4
/CBICA/NiChart_Project/tree/main/src/viewer,8,3
/CBICA/NiChart_Project/tree/ag-dev/src,7,1
/CBICA/NiChart_Project/blob/main/src/viewer/pages/prep_sMRI_dicomtonifti.py,5,2
/CBICA/NiChart_Project/blob/main/src/workflows/w_sMRI/w_mlscores.py,5,2
/CBICA/NiChart_Project/tree/main/src/viewer/pages,5,2
/CBICA/NiChart_Project/tree/ag-dev/src/workflows,4,1
/CBICA/NiChart_Project/tree/ag-dev/src/workflows/w_sMRI,4,1
